"year","month","calamar_anomaly","bolivar_anomaly","manaos_anomaly","obidos_anomaly","tabatinga_anomaly","timbues_anomaly"
1981,8,1.6807463377935992,,-0.32818923314568244,-1.036385630630308,,-0.24139294881290288
1981,7,2.688806155038168,,-0.8400227838006673,-1.3937833940106668,,-0.3265920960662312
1981,6,3.1394442989471587,,-1.1395643033417573,-1.765677455917965,,0.1166773678646385
1981,5,1.9144413779275165,,-0.9929637379033148,-1.607608822898264,,0.23594576316792681
1981,4,0.019855586131427388,,-0.5688954505789164,-1.0159891926591087,,0.2908964964696508
1981,3,0.585018472491323,,-0.5201532505294644,-0.9547918628755818,,1.054830224128571
1981,2,-0.45032365521538814,,-1.199179837233239,-0.8154399745944458,,1.2924868669348892
1981,1,-0.1395387438513744,,-1.0325776296658271,-0.6905210162973977,,0.7296535736507193
1980,12,-0.5170816892597254,,0.008040750605802454,0.1651459676589312,,0.6578535138681524
1980,11,-0.4459755308018104,,0.40144675517256795,0.3091547396499752,,0.8610318387677872
1980,10,-0.2978602231399103,,-0.2721405974678611,-0.9001014569274634,,1.020651862016426
1980,9,-0.7198906893712854,,-1.2419496074079004,-1.6012851000043808,,1.002577334357016
1980,8,-0.5686951359634914,,-1.8519550741846869,-1.7236087052167643,,0.6608276014191243
1980,7,-1.01823613277715,,-2.545808696033705,-1.9534307297502185,,0.4190348631242496
1980,6,-0.911536177973712,,-2.422290714545685,-2.35467419984094,,0.3495675302125393
1980,5,-1.214398146263598,,-2.3610757038399757,-2.587641518990706,,0.5207816115451093
1980,4,-1.242260327724128,,-2.5057631526505153,-2.2682988992533457,,1.1132798588813841
1980,3,-0.7064469419286692,,-3.1434847808111885,-1.7697774169858236,,1.046818414375165
1980,2,0.09211234339158857,,-1.561891655152451,-1.2082945401045648,,0.8014157951820812
1980,1,0.219050142386844,,-1.0071039592853295,-0.8606555086372037,,1.0780621096343261
1979,12,1.0571897710446583,,-0.8635621240923724,-0.875343813048485,,1.4930265103518403
1979,11,0.4776569554609816,,-0.8967456912995398,-0.37882405866025987,,1.5279014927113932
1979,10,0.278089106435059,,-0.6436744869871658,-0.7630953056785348,,1.4145070607926369
1979,9,0.27788532661521037,,-0.7374002824775474,-0.9243912278578814,,1.0751228796241579
1979,8,-0.24281716658735442,,-0.9471289806067591,-0.7514688736463752,,0.6040048452885819
1979,7,0.3798765364308981,,-0.6216371835938749,-0.1605805691512238,,0.44892303362373964
1979,6,0.3743846101137401,,-0.4812511750000992,0.29076620782167484,,0.39814382305659407
1979,5,0.045734442119911595,,-0.5928376557161839,0.2622031463680595,,-0.20311599315921117
1979,4,-0.5497243469560313,,-0.8864669373784102,-0.09337697422461962,,-0.43844909274067795
