"year","month","calamar_monthly","bolivar_monthly","manaos_monthly","obidos_monthly","tabatinga_monthly","timbues_monthly"
1992,2,3067.7241379310344,,64566.206896551725,127241.37931034483,26577.58620689655,18723.3
1992,1,4552.064516129032,,66524.51612903226,111938.70967741935,30776.451612903227,17869.15
1991,12,8437.838709677419,,73194.83870967742,98770.0,30162.25806451613,14370.7
1991,11,8240.233333333334,,55941.0,86600.66666666667,29331.666666666668,13718.4
1991,10,7768.451612903225,,63027.41935483871,106071.6129032258,20914.1935483871,13907.95
1991,9,5396.466666666666,,82658.66666666667,156120.0,17551.666666666668,13306.75
1991,8,6346.741935483871,,111482.58064516129,198667.74193548388,20542.25806451613,17030.65
1991,7,6739.903225806452,,133800.0,222851.61290322582,31937.09677419355,18483.25
1991,6,7130.266666666666,,136703.33333333334,238143.33333333334,43552.666666666664,19898.35
1991,5,6418.193548387097,,131722.5806451613,232541.93548387097,49595.8064516129,20567.85
1991,4,4843.433333333333,,118960.0,210280.0,46821.666666666664,17828.3
1991,3,4154.709677419355,,102310.32258064517,182167.74193548388,43340.0,16653.9
1991,2,3695.964285714286,,98831.42857142857,175885.7142857143,37792.857142857145,16121.75
1991,1,7049.870967741936,,101054.19354838709,148780.64516129033,40981.93548387097,17825.95
1990,12,10193.774193548386,,76352.58064516129,116558.3870967742,40799.67741935484,21861.1
1990,11,9891.166666666666,,54498.333333333336,92083.0,32235.0,22918.6
1990,10,7998.290322580645,,47007.74193548387,105591.6129032258,20264.83870967742,22480.2
1990,9,6605.866666666667,,82893.66666666667,152636.66666666666,23294.666666666668,20697.6
1990,8,6334.967741935484,,106401.29032258065,192254.83870967742,25713.870967741936,
1990,7,7090.322580645161,,121087.09677419355,217635.48387096773,39304.83870967742,23017.2
1990,6,7707.366666666667,,130290.0,229890.0,36356.666666666664,21659.0
1990,5,7400.580645161291,,132390.32258064515,230096.7741935484,42208.709677419356,19833.4
1990,4,5276.166666666667,,125723.33333333333,215663.33333333334,47024.0,18224.9
1990,3,4684.419354838709,,115125.80645161291,194151.61290322582,44279.032258064515,21120.45
1990,2,5056.821428571428,,96150.35714285714,151160.7142857143,43343.92857142857,22041.3
1990,1,6673.225806451613,,59857.096774193546,125103.2258064516,29214.516129032258,16797.4
1989,12,10709.387096774193,,65621.42857142857,129277.41935483871,24922.90322580645,16900.15
1989,11,12045.5,,79514.33333333333,129480.0,34533.666666666664,20616.0
1989,10,10530.806451612903,,73022.90322580645,136329.03225806452,34064.51612903226,21195.4
1989,9,8298.333333333334,,104963.33333333333,182383.33333333334,23391.0,19252.25
1989,8,6888.806451612903,,137874.1935483871,227083.87096774194,32120.645161290322,17304.7
1989,7,7218.193548387097,,147848.38709677418,257503.2258064516,45373.22580645161,16562.5
1989,6,7545.866666666667,,145190.0,271196.6666666667,50232.333333333336,17429.4
1989,5,6463.806451612903,,141112.90322580645,266435.48387096776,52428.709677419356,19178.45
1989,4,5862.366666666667,,132430.0,249593.33333333334,50855.0,20282.9
1989,3,6120.451612903225,,117183.87096774194,217400.0,46518.709677419356,19997.35
1989,2,7224.392857142857,,99552.5,175557.14285714287,44126.78571428572,16799.25
1989,1,11563.516129032258,,83869.67741935483,146300.0,35379.032258064515,12135.9
1988,12,13530.838709677419,,79718.06451612903,125722.58064516129,29731.290322580644,10727.5
1988,11,13159.966666666667,,62192.333333333336,100245.0,30017.333333333332,11753.1
1988,10,12892.709677419354,,56429.354838709674,98140.96774193548,22340.967741935485,14120.35
1988,9,11519.3,,69867.66666666667,136590.0,15169.333333333334,17004.1
1988,8,9669.290322580646,,100973.54838709677,184906.4516129032,16661.935483870966,18697.45
1988,7,8636.290322580646,,128803.2258064516,216912.90322580645,23975.8064516129,20342.6
1988,6,6415.7,,134003.33333333334,228936.66666666666,38705.0,19391.4
1988,5,5725.290322580645,,128306.45161290323,223903.2258064516,46952.58064516129,16943.0
1988,4,4694.9,,118200.0,205110.0,42607.666666666664,17599.5
1988,3,4152.225806451613,,113945.16129032258,191500.0,42800.967741935485,17660.2
1988,2,4394.413793103448,,102752.06896551725,161472.41379310345,41825.862068965514,17335.3
1988,1,6516.709677419355,,91707.41935483871,135522.5806451613,35532.903225806454,16657.65
1987,12,11131.870967741936,,78391.93548387097,111096.7741935484,36917.41935483871,16579.05
1987,11,11086.2,,63447.0,96728.66666666667,32133.666666666668,15315.1
1987,10,8922.258064516129,,59780.0,100486.45161290323,24031.935483870966,13502.15
1987,9,7653.2,,78651.66666666667,129573.33333333333,21352.333333333332,16158.5
1987,8,7563.8387096774195,,102001.6129032258,165977.4193548387,23056.774193548386,20626.7
1987,7,5945.0,,126309.67741935483,200851.61290322582,29942.25806451613,23561.65
1987,6,6982.066666666667,,140943.33333333334,222683.33333333334,37544.333333333336,23284.75
1987,5,6149.193548387097,,140132.25806451612,230267.74193548388,49694.51612903226,21088.2
1987,4,4450.5,,133130.0,216813.33333333334,52851.666666666664,19721.15
1987,3,4113.903225806452,,119177.41935483871,196703.2258064516,54070.0,18826.7
1987,2,4221.642857142857,,109825.0,172485.7142857143,49624.28571428572,17662.75
1987,1,5075.0,,99973.54838709677,157861.29032258064,43550.645161290326,16273.6
1986,12,9593.548387096775,,96773.2258064516,145445.16129032258,37099.67741935484,16189.8
1986,11,10627.533333333333,,87367.0,135853.33333333334,38478.666666666664,17125.35
1986,10,8390.741935483871,,80257.09677419355,132767.74193548388,33283.22580645161,16365.1
1986,9,6189.966666666666,,93761.33333333333,162666.66666666666,25704.0,16248.1
1986,8,6205.225806451613,,118812.90322580645,206677.4193548387,23737.41935483871,18819.25
1986,7,8717.064516129032,,132538.70967741936,230322.5806451613,32177.74193548387,21398.15
1986,6,9228.533333333333,,136196.66666666666,234100.0,46685.333333333336,21987.6
1986,5,8347.09677419355,,129648.3870967742,234745.16129032258,54034.1935483871,21347.9
1986,4,6552.0,,116780.0,218883.33333333334,49204.333333333336,18617.9
1986,3,5667.4838709677415,,101325.16129032258,190141.93548387097,40093.22580645161,14275.3
1986,2,5097.178571428572,,86839.64285714286,163400.0,34291.78571428572,11415.6
1986,1,6525.4838709677415,,80543.87096774194,149561.29032258064,27257.09677419355,11198.8
1985,12,9753.258064516129,,82583.54838709677,129080.64516129032,31450.322580645163,12286.4
1985,11,9906.666666666666,,73870.33333333333,117106.66666666667,29412.666666666668,14656.35
1985,10,9086.90322580645,,73112.90322580645,123980.64516129032,30814.83870967742,17704.8
1985,9,7841.8,,81684.66666666667,148716.66666666666,23894.666666666668,9878.55
1985,8,6058.354838709677,,98063.2258064516,170712.90322580645,26423.225806451614,19567.3
1985,7,4730.290322580645,,111458.06451612903,192090.32258064515,31783.870967741936,20862.7
1985,6,6206.066666666667,,113000.0,202766.66666666666,35813.666666666664,22603.05
1985,5,5521.290322580645,,105890.32258064517,197303.2258064516,38718.3870967742,23241.2
1985,4,3974.4,,96445.66666666667,184190.0,38071.0,22399.2
1985,3,3001.0,,90049.03225806452,180674.1935483871,34020.645161290326,21089.8129
1985,2,3916.8571428571427,,90992.85714285714,178257.14285714287,27697.5,18032.675
1985,1,7954.096774193548,,96407.41935483871,150577.4193548387,35993.54838709677,18769.23226
1984,12,12507.548387096775,,75675.48387096774,121348.3870967742,38535.8064516129,19007.8
1984,11,12762.233333333334,,67201.33333333333,112716.66666666667,27863.333333333332,18308.3
1984,10,11297.548387096775,,64980.645161290326,121512.90322580645,26709.677419354837,16747.35
1984,9,10112.466666666667,,84441.33333333333,155043.33333333334,25755.666666666668,15851.7
1984,8,10414.806451612903,,112844.19354838709,191838.70967741936,26277.41935483871,16764.4
1984,7,10402.806451612903,,130819.35483870968,220977.4193548387,37490.32258064516,18411.1
1984,6,9164.3,,136133.33333333334,236543.33333333334,45541.0,19274.4
1984,5,6783.8387096774195,,132093.5483870968,240893.5483870968,52140.32258064516,18808.65
1984,4,4613.266666666666,,124540.0,217460.0,50261.333333333336,17938.4
1984,3,5016.4838709677415,,113493.54838709677,190122.5806451613,48509.354838709674,20739.25
1984,2,5769.3448275862065,,96008.62068965517,160348.27586206896,41431.379310344826,22611.15
1984,1,7046.387096774193,,90619.35483870968,136819.35483870967,36001.6129032258,21695.65
1983,12,7490.387096774193,,75249.35483870968,109890.32258064517,36924.51612903226,22218.25
1983,11,8007.1,,63132.333333333336,94511.66666666667,30841.0,23168.85
1983,10,7229.774193548387,,51208.06451612903,92427.74193548386,22794.83870967742,22311.3
1983,9,6475.233333333334,,51599.333333333336,104078.66666666667,20867.666666666668,22323.95
1983,8,5830.322580645161,,65594.19354838709,135822.5806451613,18829.354838709678,25917.8
1983,7,6360.870967741936,,110158.3870967742,172274.1935483871,23070.967741935485,28515.35
1983,6,8204.4,,124786.66666666667,190823.33333333334,40082.0,28091.7
1983,5,7319.645161290323,,120225.80645161291,189200.0,48557.096774193546,26498.35
1983,4,4472.666666666667,,110320.0,178323.33333333334,45922.0,27134.3
1983,3,2714.548387096774,,103741.93548387097,160141.93548387097,43363.22580645161,28698.95
1983,2,2490.3928571428573,,104750.0,154707.14285714287,46319.28571428572,27905.2
1983,1,4439.096774193548,,100985.80645161291,142054.83870967742,49048.709677419356,28243.85
1982,12,7575.677419354839,,86388.3870967742,120129.03225806452,44576.77419354839,24062.1
1982,11,9399.0,,65330.666666666664,103240.0,36938.333333333336,18430.8
1982,10,7715.193548387097,,65163.54838709677,114693.54838709677,28015.8064516129,19633.9
1982,9,6023.5,,92983.0,153770.0,23980.333333333332,22357.15
1982,8,6892.774193548387,,122058.06451612903,197393.5483870968,29633.870967741936,22928.75
1982,7,9569.677419354839,,140270.96774193548,235919.35483870967,33691.6129032258,20716.0
1982,6,11091.866666666667,,139843.33333333334,256933.33333333334,,19420.4
1982,5,9026.935483870968,,133083.87096774194,257180.64516129033,,20827.15
1982,4,6370.533333333334,,117850.0,230433.33333333334,,21059.05
1982,3,5139.806451612903,,106641.93548387097,205306.4516129032,,20716.25
1982,2,5824.785714285715,,98982.5,178389.2857142857,,20961.05
1982,1,8324.90322580645,,91512.58064516129,140806.4516129032,,19333.75
1981,12,11579.161290322581,,65253.87096774193,104218.06451612903,,15351.35
1981,11,11148.033333333333,,53383.0,92827.66666666667,,12904.7
1981,10,9925.806451612903,,48171.290322580644,97968.3870967742,,12540.6
1981,9,10343.333333333334,,62560.0,132213.33333333334,,12559.3
1981,8,10850.774193548386,,108960.64516129032,169619.35483870967,,13158.05
1981,7,13566.774193548386,,124025.80645161291,191819.35483870967,,14429.05
1981,6,13530.833333333334,,127166.66666666667,200246.66666666666,,17058.35
1981,5,9666.290322580646,,124641.93548387097,203061.29032258064,,18331.4
1981,4,5001.8,,118586.66666666667,195400.0,,19318.6
1981,3,4968.967741935484,,103588.06451612903,169693.5483870968,,21965.3
1981,2,3794.214285714286,,84834.64285714286,150642.85714285713,,21854.5
1981,1,6687.774193548387,,80294.19354838709,131051.6129032258,,18555.15
1980,12,8713.032258064517,,79629.03225806452,119770.96774193548,,17358.45
1980,11,9038.633333333333,,71386.66666666667,108810.66666666667,,17915.8
1980,10,8011.774193548387,,60010.645161290326,95837.41935483871,,17440.65
1980,9,6136.1,,58902.333333333336,114682.66666666667,,16854.35
1980,8,6259.580645161291,,79645.80645161291,151225.8064516129,,16945.7
1980,7,5895.8387096774195,,99963.2258064516,178316.12903225806,,17667.2
1980,6,6635.866666666667,,111526.66666666667,187793.33333333334,,18011.7
1980,5,5139.1612903225805,,108329.03225806452,183480.64516129033,,19396.4
1980,4,3351.5666666666666,,94251.66666666667,169153.33333333334,,22186.05
1980,3,3158.548387096774,,67090.64516129032,151274.1935483871,,21936.05
1980,2,4655.724137931034,,80279.6551724138,143534.4827586207,,20017.5
1980,1,7502.903225806452,,80583.2258064516,128454.83870967742,,19995.55
1979,12,12341.193548387097,,70148.06451612903,104636.45161290323,,20831.55
1979,11,10863.1,,56220.0,97644.66666666667,,20636.35
1979,10,9138.451612903225,,54696.45161290323,98592.90322580645,,18952.45
1979,9,8187.0,,69330.33333333333,131480.0,,17135.8
1979,8,6924.709677419355,,97053.2258064516,177245.16129032258,,16707.15
1979,7,8788.935483870968,,127106.45161290323,221574.1935483871,,17797.0
1979,6,8824.566666666668,,135193.33333333334,243726.66666666666,,18210.55
1979,5,6962.451612903225,,129412.90322580645,240419.35483870967,,16689.75
1979,4,4257.066666666667,,114596.66666666667,214736.66666666666,,16775.55
1979,3,3337.032258064516,,91128.70967741935,184080.64516129033,,17383.7
1979,2,2826.035714285714,,87695.35714285714,168835.7142857143,,16239.5
1979,1,5471.1612903225805,,98082.25806451614,154977.4193548387,,14036.85
1978,12,9152.967741935483,,84103.2258064516,124732.25806451614,,13958.0
1978,11,9520.333333333334,,81511.0,117746.66666666667,,13129.4
1978,10,7929.612903225807,,78297.41935483871,120674.19354838709,,13483.1
1978,9,6553.133333333333,,88195.0,151793.33333333334,,14268.95
1978,8,7005.096774193548,,121170.96774193548,191851.61290322582,,12919.45
1978,7,8702.709677419354,,135529.03225806452,222241.93548387097,,12202.75
1978,6,9034.266666666666,,139403.33333333334,238220.0,,11354.3
1978,5,8374.612903225807,,129916.12903225806,236625.8064516129,,11858.25
1978,4,5916.3,,113880.0,216380.0,,16119.3
1978,3,2697.064516129032,,109316.12903225806,194554.83870967742,,18269.8
1978,2,2776.214285714286,,98525.71428571429,173860.7142857143,,18529.6
1978,1,5146.5161290322585,,104460.32258064517,164683.87096774194,,18444.9
1977,12,9908.677419354839,,100034.83870967742,139806.4516129032,,15598.45
1977,11,10327.533333333333,,90879.0,128126.66666666667,,12991.25
1977,10,8275.193548387097,,78717.41935483871,124551.6129032258,,12156.7
1977,9,5730.333333333333,,90889.66666666667,155153.33333333334,,11892.25
1977,8,6383.129032258064,,119229.03225806452,198419.35483870967,,12661.25
1977,7,6288.645161290323,,137635.48387096773,232283.87096774194,,13399.95
1977,6,6775.833333333333,,142446.66666666666,246056.66666666666,,15045.85
1977,5,4768.064516129032,,137648.38709677418,237729.03225806452,,18471.35
1977,4,2952.5666666666666,,121416.66666666667,201793.33333333334,,21304.0
1977,3,1952.774193548387,,98877.09677419355,166638.70967741936,,23963.3
1977,2,2119.6785714285716,,79832.5,148946.42857142858,,22941.7
1977,1,3132.032258064516,,85910.32258064517,134558.06451612903,,19288.55
1976,12,6945.870967741936,,75079.03225806452,110083.87096774194,,17783.95
1976,11,9041.933333333332,,65239.0,99930.0,,16045.35
1976,10,7209.548387096775,,71116.7741935484,118706.45161290323,,14635.3
1976,9,4573.733333333334,,99975.0,163716.66666666666,,14714.7
1976,8,5593.322580645161,,126570.96774193548,212064.51612903227,,14483.1
1976,7,7424.612903225807,,140738.70967741936,249919.35483870967,,15759.35
1976,6,8307.4,,143683.33333333334,265356.6666666667,,14768.95
1976,5,7896.870967741936,,136958.06451612903,265393.5483870968,,14965.5
1976,4,5985.666666666667,,127076.66666666667,239776.66666666666,,18782.1
1976,3,5417.645161290323,,109735.48387096774,201958.06451612903,,19424.5
1976,2,6052.862068965517,,101181.37931034483,173741.37931034484,,18603.3
1976,1,10435.354838709678,,85278.70967741935,139758.06451612903,,18111.05
1975,12,14694.75,,77017.41935483871,116409.67741935483,,16752.55
1975,11,14830.45,,71872.0,116980.0,,16579.05
1975,10,12699.0,,86608.70967741935,150861.29032258064,,15771.9
1975,9,10697.0,,114993.33333333333,191623.33333333334,,13429.15
1975,8,9192.032258064517,,140022.5806451613,224409.67741935485,,12707.15
1975,7,8707.709677419354,,148148.38709677418,246383.87096774194,,12726.1
1975,6,7785.6,,147936.66666666666,259866.66666666666,,15027.35
1975,5,6222.0,,141696.7741935484,255132.25806451612,,16492.45
1975,4,4242.033333333334,,131300.0,235020.0,,16879.7
1975,3,4896.258064516129,,119567.74193548386,203783.87096774194,,17100.96774
1975,2,3879.5,,109692.85714285714,175728.57142857142,,16913.68929
1975,1,7014.8387096774195,,97034.51612903226,150403.2258064516,,14616.43548
1974,12,14158.741935483871,,90421.6129032258,135061.29032258064,,12133.35
1974,11,14475.3,,89010.33333333333,134730.0,,11233.35
1974,10,10593.483870967742,,87669.67741935483,147500.0,,12354.2
1974,9,7316.433333333333,,107772.66666666667,178476.66666666666,,14566.45
1974,8,7024.451612903225,,129209.67741935483,210932.25806451612,,16091.85
1974,7,7253.419354838709,,140990.32258064515,234564.51612903227,,18325.7
1974,6,7957.2,,143790.0,248773.33333333334,,19139.7
1974,5,7657.580645161291,,138470.96774193548,249574.1935483871,,20567.85
1974,4,6207.9,,124200.0,233100.0,,20418.65
1974,3,6449.225806451613,,111867.74193548386,208396.7741935484,,20669.9
1974,2,7291.857142857143,,102717.85714285714,181267.85714285713,,19888.9
1974,1,10494.709677419354,,96129.35483870968,154022.5806451613,,15985.6
1973,12,12731.451612903225,,89499.67741935483,139419.35483870967,,14126.5
1973,11,12395.833333333334,,76649.33333333333,135063.33333333334,,15889.45
1973,10,11374.129032258064,,93164.19354838709,155532.25806451612,,17072.5
1973,9,9128.866666666667,,113980.0,182676.66666666666,,15997.3
1973,8,7416.709677419355,,132461.29032258064,212303.2258064516,,17578.55
1973,7,6545.741935483871,,142432.25806451612,231012.90322580645,,19735.95
1973,6,5443.333333333333,,144300.0,238923.33333333334,,20079.35
1973,5,4528.903225806452,,134661.29032258064,225406.4516129032,,20606.1
1973,4,2960.4,,119470.0,196093.33333333334,,21258.6
1973,3,2303.516129032258,,108090.32258064517,171516.12903225806,,22004.65
1973,2,2435.785714285714,,100542.14285714286,150878.57142857142,,21550.3
1973,1,4160.258064516129,,97975.80645161291,139761.29032258064,,20826.5
1972,12,7553.225806451613,,84271.93548387097,121338.70967741935,,20367.9
1972,11,8035.966666666666,,74689.33333333333,114493.33333333333,,19549.35
1972,10,7051.322580645161,,89142.58064516129,137141.93548387097,,18049.05
1972,9,6589.8,,110676.66666666667,166733.33333333334,,14881.45
1972,8,6555.903225806452,,128096.7741935484,199290.32258064515,,13370.2
1972,7,9530.58064516129,,141480.64516129033,228396.7741935484,,13945.35
1972,6,9886.833333333334,,143800.0,243476.66666666666,,12363.9
1972,5,7967.258064516129,,,242832.25806451612,,13054.65
1972,4,5426.333333333333,,,223763.33333333334,,16606.95
1972,3,4346.580645161291,,,203851.61290322582,,15755.6
1972,2,5917.9655172413795,,,168324.1379310345,,11950.45
1972,1,7222.967741935484,,,134674.1935483871,,10512.7
1971,12,10721.161290322581,,,131461.29032258064,,9232.85
1971,11,12026.5,,,125696.66666666667,,9208.05
1971,10,11315.354838709678,,,139703.2258064516,,9640.6
1971,9,10591.1,,,176486.66666666666,,9997.7
1971,8,9766.709677419354,,,214648.38709677418,,13479.25
1971,7,10930.90322580645,,,241990.32258064515,,15379.0
1971,6,11467.433333333332,,,253240.0,,15718.55
1971,5,9969.709677419354,,,247196.7741935484,,15511.1
1971,4,9037.1,,,225853.33333333334,,15490.7
1971,3,8074.5161290322585,,,186696.7741935484,,17345.0
1971,2,9078.357142857143,,,152692.85714285713,,18294.3
1971,1,10873.548387096775,,,116464.51612903226,,13790.3
1970,12,9904.73001554277,,,97980.64516129032,,9015.45
1970,11,9919.576243201242,,,99957.33333333333,,10813.65
1970,10,11062.032258064517,,,124267.74193548386,,11510.9
1970,9,10099.233333333334,,,156023.33333333334,,8291.3
1970,8,9100.935483870968,,,191245.16129032258,,9492.75
1970,7,8772.451612903225,,,216035.48387096773,,11638.65
1970,6,9005.0,,,228460.0,,10749.85
1970,5,7165.580645161291,,,228393.5483870968,,10806.4
1970,4,4970.6,,,203206.66666666666,,13789.85
1970,3,4546.032258064516,,,172474.1935483871,,15131.8
1970,2,5730.928571428572,,,140967.85714285713,,12763.75
1970,1,9141.483870967742,,,114819.35483870968,,12037.7
1969,12,11668.354838709678,,,95770.32258064517,,13717.45
1969,11,11160.433333333332,,,93059.33333333333,,13309.9
1969,10,9205.0,,,101963.87096774194,,9261.1
1969,9,7402.433333333333,,,129316.66666666667,,6783.55
1969,8,6633.806451612903,,,158009.67741935485,,9062.15
1969,7,7506.548387096775,,,186490.32258064515,,13401.25
1969,6,8598.466666666667,,,207883.33333333334,,12851.0
1969,5,7686.193548387097,,,218590.32258064515,,11181.55
1969,4,5189.566666666667,,,193266.66666666666,,11001.05
1969,3,3650.3548387096776,,,164867.74193548388,,11641.95
1969,2,4114.107142857143,,,149407.14285714287,,14076.1
1969,1,6294.387096774193,,,136580.64516129033,,12189.7
1968,12,10426.290322580646,,,121383.87096774194,,9197.4
1968,11,10412.866666666667,,,120660.0,,8981.55
1968,10,9339.483870967742,,,129922.58064516129,,7706.55
1968,9,8547.133333333333,,,140383.33333333334,,7415.85
1968,8,8242.806451612903,,,158151.61290322582,,7859.75
1968,7,8601.548387096775,,,181122.5806451613,,7905.25
1968,6,7805.3,,,203816.66666666666,,8662.9
1968,5,6328.612903225807,,,205209.67741935485,,9518.65
1968,4,4678.8,,,174853.33333333334,,11941.3
1968,3,3527.2258064516127,,,155393.5483870968,,14303.1
1968,2,3659.0689655172414,,,144071.42857142858,,14090.1
1968,1,4729.774193548387,,,,,11809.65
1967,12,8231.677419354839,,,,,9750.1
1967,11,8578.8,,,,,9118.05
1967,10,7131.193548387097,,,,,9757.15
1967,9,7045.8,,,,,10214.25
1967,8,7482.451612903225,,,,,11202.5
1967,7,8636.161290322581,,,,,12150.6
1967,6,8195.366666666667,,,,,11793.2
1967,5,6671.580645161291,,,,,15516.85
1967,4,4685.866666666667,,,,,20102.3
1967,3,4605.064516129032,,,,,19316.65
1967,2,6099.285714285715,,,,,17717.5
1967,1,9941.709677419354,,,,,14557.45
1966,12,10688.09677419355,,,,,12967.1
1966,11,9666.066666666668,,,,,13188.15
1966,10,8607.935483870968,,,,,11136.0
1966,9,8311.4,,,,,9573.65
1966,8,8274.258064516129,,,,,11000.1
1966,7,8655.645161290322,,,,,14339.95
1966,6,7451.733333333334,,,,,18470.15
1966,5,5300.096774193548,,,,,22877.75
1966,4,3569.4,,,,,26614.05
1966,3,3114.6774193548385,,,,,27200.65
1966,2,4128.714285714285,,,,,24714.15
1966,1,7794.354838709677,,,,,21954.5
1965,12,9908.483870967742,,,,,19195.6
1965,11,8564.033333333333,,,,,18392.4
1965,10,7215.4838709677415,,,,,14994.75
1965,9,5905.166666666667,,,,,14425.95
1965,8,5239.0,,,,,18432.25
1965,7,4865.4838709677415,,,,,21309.05
1965,6,6375.3,,,,,21175.95
1965,5,5871.548387096775,,,,,21341.8
1965,4,3984.1666666666665,,,,,21406.5
1965,3,2894.1612903225805,,,,,18646.10645
1965,2,3268.785714285714,,,,,15644.47857
1965,1,5613.645161290323,,,,,12668.89355
1964,12,9146.41935483871,,,,,9967.3
1964,11,10614.533333333333,,,,,8766.25
1964,10,10006.225806451614,,,,,8393.25
1964,9,10150.066666666668,,,,,8568.2
1964,8,9935.58064516129,,,,,8205.3
1964,7,9300.0,,,,,9230.6
1964,6,7703.733333333334,,,,,12181.4
1964,5,5624.548387096775,,,,,14733.05
1964,4,4124.833333333333,,,,,14969.7
1964,3,2778.935483870968,,,,,13924.9
1964,2,2799.1724137931033,,,,,10818.5
1964,1,5306.741935483871,,,,,11387.35
1963,12,9221.0,,,,,15077.7
1963,11,9038.833333333334,,,,,12468.3
1963,10,7791.193548387097,,,,,7807.35
1963,9,7456.533333333334,,,,,7993.6
1963,8,8262.677419354839,,,,,8843.35
1963,7,8926.0,,,,,10808.8
1963,6,9393.5,,,,,12571.2
1963,5,8281.0,,,,,14716.65
1963,4,6373.4,,,,,17343.7
1963,3,4632.4838709677415,,,,,18867.25
1963,2,4493.321428571428,,,,,18087.95
1963,1,6048.4838709677415,,,,,14059.4
1962,12,9448.322580645161,,,,,10607.4
1962,11,9980.033333333333,,,,,11979.1
1962,10,9180.451612903225,,,,,11343.3
1962,9,9232.0,,,,,8154.9
1962,8,9716.225806451614,,,,,8170.05
1962,7,10054.032258064517,,,,,9903.05
1962,6,9211.033333333333,,,,,11914.95
1962,5,7249.645161290323,,,,,15323.0
1962,4,4828.3,,,,,18727.85
1962,3,4030.9032258064517,,,,,17722.15
1962,2,4102.071428571428,,,,,15114.2
1962,1,7140.967741935484,,,,,13794.7
1961,12,10821.129032258064,,,,,14109.75
1961,11,9698.033333333333,,,,,13679.55
1961,10,7489.935483870968,,,,,12543.2
1961,9,6797.266666666666,,,,,11400.15
1961,8,5871.903225806452,,,,,13853.5
1961,7,6120.677419354839,,,,,19108.1
1961,6,5772.233333333334,,,,,22506.45
1961,5,5702.387096774193,,,,,24162.65
1961,4,4406.833333333333,,,,,22662.4
1961,3,3098.2580645161293,,,,,19761.05
1961,2,4317.75,,,,,18211.45
1961,1,7495.5161290322585,,,,,15487.45
1960,12,10339.806451612903,,,,,15322.15
1960,11,9379.333333333334,,,,,15908.2
1960,10,7585.451612903225,,,,,12924.8
1960,9,7813.466666666666,,,,,11651.45
1960,8,7157.387096774193,,,,,11367.0
1960,7,7877.129032258064,,,,,11489.7
1960,6,7876.566666666667,,,,,12248.15
1960,5,6925.709677419355,,,,,15065.7
1960,4,4725.166666666667,,,,,18264.15
1960,3,3721.8387096774195,,,,,18685.9
1960,2,4808.413793103448,,,,,17018.45
1960,1,6760.806451612903,,,,,15562.8
1959,12,8926.451612903225,,,,,13998.0
1959,11,9129.433333333332,,,,,13955.55
1959,10,7288.612903225807,,,,,13620.0
1959,9,6218.4,,,,,12812.55
1959,8,6096.4838709677415,,,,,14111.75
1959,7,6923.5161290322585,,,,,16981.6
1959,6,6802.466666666666,,,,,19878.25
1959,5,5827.903225806452,,,,,22045.65
1959,4,3098.3333333333335,,,,,22823.35
1959,3,2298.8,,,,,22214.55
1959,2,2137.529411764706,,,,,20606.35
1959,1,3453.6129032258063,,,,,18768.2
1958,12,5562.225806451613,,,,,17043.45
1958,11,7207.766666666666,,,,,14862.75
1958,10,5663.258064516129,,,,,14247.25
1958,9,5018.866666666667,,,,,12508.0
1958,8,5606.967741935484,,,,,11403.3
1958,7,4747.806451612903,,,,,12942.15
1958,6,6442.233333333334,,,,,14720.8
1958,5,5667.741935483871,,,,,16428.8
1958,4,3441.366666666667,,,,,17800.5
1958,3,2527.3870967741937,,,,,17371.55
1958,2,2650.8928571428573,,,,,14900.8
1958,1,3656.0967741935483,,,,,14075.55
1957,12,6407.419354838709,,,,,16067.5
1957,11,7166.766666666666,,,,,19393.45
1957,10,6284.258064516129,,,,,20841.0
1957,9,5135.633333333333,,,,,19470.6
1957,8,5316.8387096774195,,,,,17629.5
1957,7,6377.225806451613,,,,,15979.4
1957,6,7895.5,,,,,16123.45
1957,5,5821.387096774193,,,,,17766.0
1957,4,4337.166666666667,,,,,18926.15
1957,3,3837.6774193548385,,,,,17804.25
1957,2,4213.0,,,,,14708.55
1957,1,8188.774193548387,,,,,10797.0
1956,12,9904.73001554277,,,,,10803.55
1956,11,11282.615384615385,,,,,13234.35
1956,10,9777.290322580646,,,,,15453.95
1956,9,8479.9,,,,,18224.8
1956,8,8293.354838709678,,,,,19609.0
1956,7,9889.354838709678,,,,,19950.65
1956,6,9495.5,,,,,19352.75
1956,5,7263.645161290323,,,,,17469.05
1956,4,6520.633333333333,,,,,13935.6
1956,3,7075.774193548387,,,,,10880.25
1956,2,8183.758620689655,,,,,11634.25
1956,1,10684.129032258064,,,,,10905.0
1955,12,11605.714285714286,,,,,8309.2
1955,11,11348.75,,,,,7946.45
1955,10,10622.41935483871,,,,,8309.95
1955,9,10162.433333333332,,,,,9992.55
1955,8,10251.677419354839,,,,,14433.95
1955,7,10142.129032258064,,,,,17393.9
1955,6,9442.233333333334,,,,,14518.5
1955,5,8349.516129032258,,,,,14188.85
1955,4,6480.233333333334,,,,,13396.4
1955,3,4534.677419354839,,,,,10212.03226
1955,2,4973.357142857143,,,,,11338.41071
1955,1,9458.0,,,,,9442.564516
1954,12,11457.5,,,,,9178.0
1954,11,10989.35,,,,,12598.65
